timestamp_ms,is_race_on,speed_mps,ax,ay,az,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,sent_brk,abs_scale,learn_on,learn_ceiling,learn_cap,learn_alat,learn_dref,learn_verdict,learn_brake_d,learn_open
354066625,1,25.5667,-21.9248,0.7394,2.3175,-0.0082,-0.0005,0.3988,0.0033,0,1,1,7.018,4.168,36.68,37.51,0,0,1
354066640,1,25.5772,-21.8183,0.4874,2.0264,-0.0051,-0.002,0.4289,0.0076,0,1,1,7.018,4.187,36.68,37.51,0,0,1
354066656,1,25.587,-20.7195,0.2054,2.232,-0.0027,-0.0037,0.4578,0.0189,0,1,1,7.018,4.218,36.68,37.51,0,0,1
354066671,1,25.6142,-20.9128,-0.0324,1.9325,-0.0025,-0.0045,0.5079,0.0346,0,1,1,7.018,4.246,36.68,37.51,0,0,1
354066687,1,25.6344,-20.3005,-0.1657,2.2133,-0.0041,-0.0047,0.534,0.0471,0,1,1,7.018,4.279,36.68,37.51,0,0,1
354066703,1,25.6607,-20.1823,-0.2744,2.2711,-0.0064,-0.0063,0.5629,0.0573,0,1,1,7.018,4.312,36.68,37.51,0,0,1
354066718,1,25.6908,-20.5468,-0.347,2.2449,-0.0093,-0.006,0.5964,0.0741,0,1,1,7.018,4.339,36.68,37.51,0,0,1
354066734,1,25.7282,-19.9534,-0.4913,2.5549,-0.0129,-0.0067,0.6625,0.0921,0,1,1,7.018,4.371,36.68,37.51,0,0,1
354066750,1,25.77,-19.845,-0.4596,3.0128,-0.0135,-0.0091,0.6947,0.1386,0,1,1,7.018,4.403,36.68,37.51,0,0,1
354066765,1,25.8231,-19.7044,-0.1499,3.2356,-0.0156,-0.0103,0.7133,0.1488,0,1,1,7.018,4.435,36.68,37.51,0,0,1
354066781,1,25.8818,-20.6894,0.2984,3.6367,-0.016,-0.0107,0.7226,0.1526,0,1,1,7.018,4.453,36.68,37.51,0,0,1
354066796,1,26.0059,-21.3651,0.7598,4.8589,-0.0178,-0.0107,0.7643,0.183,0,1,1,7.018,4.463,36.68,37.51,0,0,1
354066812,1,26.0764,-21.8891,0.7818,4.597,-0.0216,-0.011,0.8277,0.19,0,1,1,7.018,4.465,36.68,37.51,0,0,1
354066828,1,26.1532,-21.1463,0.6687,4.9242,-0.0263,-0.0122,0.9108,0.2352,0,1,1,7.018,4.477,36.68,37.51,0,0,1
354066843,1,26.2501,-21.0148,0.708,6.0589,-0.0369,-0.0135,0.9582,0.2433,0,1,1,7.018,4.489,36.68,37.51,0,0,1
354066859,1,26.368,-21.2589,0.8826,6.0699,-0.0465,-0.0178,0.9466,0.2499,0,1,1,7.018,4.498,36.68,37.51,0,0,1
354066875,1,26.4931,-21.2366,1.0469,7.1725,-0.0539,-0.0153,0.9357,0.2607,0,1,1,7.018,4.506,36.68,37.51,0,0,1
354066890,1,26.6213,-20.7494,1.0972,7.8609,-0.0629,-0.0156,0.9446,0.2779,0,1,1,7.018,4.52,36.68,37.51,0,0,1
354066906,1,26.7411,-21.5792,1.2409,8.3711,-0.06,-0.0147,0.9937,0.3201,0,1,1,7.018,4.524,36.68,37.51,0,0,1
354066921,1,26.9714,-20.7239,1.2266,8.9271,-0.0405,-0.016,1.2011,0.4632,0,1,1,7.018,4.537,36.68,37.51,0,0,1
354066937,1,27.0817,-20.5411,1.1853,9.2479,-0.033,-0.0161,1.2963,0.5304,0,1,1,7.018,4.551,36.68,37.51,0,0,1
354066953,1,27.1865,-20.3229,1.097,9.1159,-0.0278,-0.0153,1.3746,0.5819,0,1,1,7.018,4.568,36.68,37.51,0,0,1
354066968,1,27.2847,-20.594,0.9752,9.0049,-0.0242,-0.0147,1.4609,0.6041,0,1,1,7.018,4.58,36.68,37.51,0,0,1
354066984,1,27.3822,-20.2517,0.792,8.9165,-0.0226,-0.021,1.5603,0.5608,0,1,1,7.018,4.596,36.68,37.51,0,0,1
354067000,1,27.4839,-20.0145,0.731,9.0351,-0.0235,-0.0168,1.5298,0.5513,0,1,1,7.018,4.613,36.68,37.51,0,0,1
354067015,1,27.5919,-20.1558,0.7651,9.1717,-0.0266,-0.0226,1.4832,0.5008,0,1,1,7.018,4.628,36.68,37.51,0,0,1
354067031,1,27.7015,-20.5488,0.8716,9.258,-0.0342,-0.0177,1.4329,0.4642,0,1,1,7.018,4.637,36.68,37.51,0,0,1
354067046,1,27.898,-21.7291,1.3305,9.3523,-0.0403,-0.0176,1.3425,0.4669,0,1,1,7.018,4.633,36.68,37.51,0,0,1
354067062,1,27.9863,-22.4329,1.6029,9.3808,-0.0323,-0.0101,1.3424,0.4756,0,1,1,7.018,4.621,36.68,37.51,0,0,1
354067078,1,28.0721,-22.9697,1.7681,9.5063,-0.03,-0.0135,1.3718,0.5025,0,1,1,7.018,4.604,36.68,37.51,0,0,1
354067093,1,28.1569,-23.1881,1.7678,8.7878,-0.0313,-0.0147,1.4341,0.5469,0,1,1,7.018,4.585,36.68,37.51,0,0,1
354067109,1,28.2421,-23.3178,1.6981,9.0125,-0.0435,-0.0166,1.4949,0.5835,0,1,1,7.018,4.565,36.68,37.51,0,0,1
354067125,1,28.3322,-22.2516,1.4285,8.9446,-0.0316,-0.0053,1.5582,0.561,0,1,1,7.018,4.559,36.68,37.51,0,0,1
354067140,1,28.4369,-21.9931,1.3324,9.3414,-0.0152,-0.0038,1.4973,0.5517,0,1,1,7.018,4.555,36.68,37.51,0,0,1
354067156,1,28.5443,-20.6537,1.2365,9.2743,-0.013,-0.0047,1.3891,0.5266,0,1,1,7.018,4.568,36.68,37.51,0,0,1
354067171,1,28.765,-20.4498,1.4108,10.1841,-0.0151,-0.0042,1.1479,0.4436,0,1,1,7.018,4.582,36.68,37.51,0,0,1
354067187,1,28.8481,-20.7011,1.3581,9.6061,-0.0137,-0.004,1.1498,0.4246,0,1,1,7.018,4.592,36.68,37.51,0,0,1
354067203,1,28.9166,-20.8453,1.1683,9.3988,-0.0103,-0.0025,1.1951,0.4543,0,1,1,7.018,4.6,36.68,37.51,0,0,1
354067218,1,28.9756,-21.3253,0.9207,8.8734,-0.0079,-0.003,1.2852,0.4921,0,1,1,7.018,4.602,36.68,37.51,0,0,1
354067234,1,29.0354,-20.8966,0.5679,8.7466,-0.0093,-0.0052,1.2921,0.553,0,1,1,7.018,4.609,36.67,37.51,0,0,1
354067250,1,29.0935,-21.0544,0.3694,8.6022,-0.0083,-0.0052,1.3665,0.5477,0,1,1,7.018,4.614,36.67,37.51,0,0,1
354067265,1,29.1416,-21.0231,0.207,8.2649,-0.0033,-0.0034,1.4375,0.57,0,1,1,7.018,4.619,36.67,37.51,0,0,1
354067281,1,29.1798,-21.3099,0.2868,7.7004,0.0012,-0.0036,1.3791,0.6219,0,1,1,7.018,4.621,36.67,37.51,0,0,1
354067296,1,29.2575,-23.5028,1.3333,7.0613,-0.0054,-0.0077,1.3039,0.5766,0,1,1,7.018,4.597,36.67,37.51,0,0,1
354067312,1,29.3011,-25.1415,1.8648,7.4181,-0.0083,-0.007,1.269,0.5364,0,1,1,7.018,4.556,36.67,37.51,0,0,1
354067328,1,29.3462,-25.041,2.0083,7.5063,-0.0161,-0.0039,1.2245,0.5218,0,1,1,7.018,4.518,36.67,37.51,0,0,1
354067343,1,29.3988,-24.7939,1.8819,7.1672,-0.011,-0.002,1.2175,0.452,0,1,1,7.018,4.484,36.67,37.51,0,0,1
354067359,1,29.466,-24.9674,1.9647,8.068,-0.0226,-0.0012,1.1109,0.3446,0,1,1,7.018,4.45,36.67,37.51,0,0,1
354067375,1,29.534,-25.6608,2.2538,8.0488,-0.0193,0.0002,0.9386,0.2929,0,1,1,7.018,4.409,36.67,37.51,0,0,1
354067390,1,29.5969,-26.3476,2.6365,8.5621,-0.0177,0.0005,0.8608,0.2216,0,1,1,7.018,4.361,36.67,37.51,0,0,1
354067406,1,29.6438,-27.5824,2.8954,8.189,-0.015,0.0022,0.8048,0.2116,0,1,1,7.018,4.301,36.67,37.51,0,0,1
354067421,1,29.7002,-27.6869,2.615,7.6735,-0.0067,-0.0007,0.8304,0.2259,0,1,1,7.018,4.242,36.67,37.51,0,0,1
354067437,1,29.717,-26.7883,2.3125,7.7003,-0.0027,-0.0017,0.8598,0.2483,0,1,1,7.018,4.197,36.67,37.51,0,0,1
354067453,1,29.7346,-26.3918,1.9574,6.6888,-0.0039,-0.002,0.8924,0.272,0,1,1,7.018,4.158,36.67,37.51,0,0,1
354067468,1,29.7605,-24.81,1.5409,6.3862,-0.007,0.001,0.8843,0.3299,0,1,1,7.018,4.14,36.67,37.51,0,0,1
354067484,1,29.7946,-20.7462,0.957,5.5254,-0.0068,0.0001,0.8709,0.3748,0,1,1,7.018,4.174,36.67,37.51,0,0,1
354067500,1,29.8297,-17.5954,0.6463,5.4855,-0.0063,-0.0002,0.8575,0.3846,0,1,1,7.018,4.245,36.67,37.51,0,0,1
354067515,1,29.8679,-16.1518,0.6745,5.3162,-0.0063,0.0003,0.8046,0.3707,0,1,1,7.018,4.328,36.67,37.51,0,0,1
354067531,1,29.9086,-15.0097,0.8564,4.9466,-0.0043,0.0033,0.7334,0.3524,0,1,1,7.018,4.42,36.67,37.51,0,0,1
354067546,1,29.9852,-14.3004,1.3377,5.0535,-0.0064,0.0008,0.6026,0.3072,0,1,1,7.018,4.513,36.67,37.51,0,0,1
354067562,1,30.0138,-13.3629,1.2194,4.4731,-0.0063,0.0013,0.5499,0.3026,0,1,1,7.018,4.611,36.67,37.51,0,0,1
354067578,1,30.0405,-14.7804,1.3502,4.8119,-0.0069,0.0013,0.5531,0.2515,0,1,1,7.018,4.687,36.67,37.51,0,0,1
354067593,1,30.0574,-16.4387,1.3781,4.9431,0.0101,0.0134,0.5382,0.2311,0,1,1,7.018,4.739,36.67,37.51,0,0,1
354067609,1,30.0678,-18.8326,1.3906,4.9265,-0.001,0.0014,0.5131,0.2347,0,1,1,7.018,4.761,36.67,37.51,0,0,1
354067625,1,30.0768,-19.7966,1.2106,4.8954,-0.0083,-0.0024,0.5261,0.2189,0,1,1,7.018,4.772,36.67,37.51,0,0,1
354067640,1,30.0873,-21.0337,0.9694,4.0736,-0.0078,-0.0028,0.5317,0.2183,0,1,1,7.018,4.769,36.67,37.51,0,0,1
354067656,1,30.1009,-21.2185,0.6846,4.6708,-0.0072,-0.0029,0.5359,0.2216,0,1,1,7.018,4.764,36.67,37.51,0,0,1
354067671,1,30.1384,-22.8267,0.2144,4.1295,-0.0075,-0.0026,0.5497,0.2118,0,1,1,7.018,4.742,36.67,37.51,0,0,1
354067687,1,30.1647,-22.7722,0.0351,3.9899,-0.0084,-0.0033,0.5349,0.2081,0,1,1,7.018,4.721,36.67,37.51,0,0,1
354067703,1,30.1987,-23.2425,-0.0304,3.9106,-0.0099,-0.003,0.5073,0.2047,0,1,1,7.018,4.695,36.67,37.51,0,0,1
354067718,1,30.2417,-23.6606,-0.0756,3.8164,-0.0113,-0.0027,0.467,0.1983,0,1,1,7.018,4.667,36.67,37.51,0,0,1
354067734,1,30.2936,-23.8961,-0.0385,4.6273,-0.0128,-0.0025,0.418,0.1872,0,1,1,7.018,4.637,36.67,37.51,0,0,1
354067750,1,30.353,-23.6484,-0.1096,4.2722,-0.0133,-0.0025,0.3672,0.1779,0,1,1,7.018,4.611,36.67,37.51,0,0,1
354067765,1,30.42,-23.7391,-0.0722,4.9849,-0.0133,-0.0027,0.32,0.1622,0,1,1,7.018,4.585,36.67,37.51,0,0,1
354067781,1,30.4922,-23.0732,-0.0773,4.9803,-0.0124,-0.0031,0.278,0.1537,0,1,1,7.018,4.568,36.67,37.51,0,0,1
354067796,1,30.6411,-19.6744,-0.1253,5.1512,-0.0091,-0.0042,0.2275,0.1507,0,1,1,7.018,4.591,36.67,37.51,0,0,1
354067812,1,30.7189,-18.4241,-0.0542,5.7708,-0.0071,-0.0045,0.2215,0.1552,0,1,1,7.018,4.626,36.67,37.51,0,0,1
354067828,1,30.7973,-16.4222,-0.1309,5.7991,-0.0059,-0.007,0.2282,0.1657,0,1,1,7.018,4.682,36.67,37.51,0,0,1
354067843,1,30.8786,-15.2434,-0.1725,5.6856,-0.0049,-0.0065,0.2443,0.1774,0,1,1,7.018,4.748,36.67,37.51,0,0,1
354067859,1,30.9634,-13.9519,-0.2232,5.5352,-0.0046,-0.0068,0.2653,0.19,0,1,1,7.018,4.823,36.67,37.51,0,0,1
354067875,1,31.0518,-12.1507,-0.3034,5.9715,-0.0051,-0.0093,0.2888,0.201,0,1,1,7.018,4.913,36.67,37.51,0,0,1
354067890,1,31.1459,-11.8367,-0.2009,6.3892,-0.0046,-0.0076,0.3163,0.2075,0,1,1,7.018,5,36.67,37.51,0,0,1
354067906,1,31.2438,-11.6296,-0.1449,6.188,-0.0054,-0.0099,0.342,0.2145,0,1,1,7.018,5.082,36.67,37.51,0,0,1
354067921,1,31.4679,-8.7869,0.0408,6.4089,-0.0113,-0.0062,0.3521,0.2472,0,1,1,7.018,5.187,36.67,37.51,0,0,1
354067937,1,31.5932,-7.4863,0.1627,7.6898,-0.0096,-0.0072,0.3536,0.2534,0,1,1,7.018,5.297,36.67,37.51,0,0,1
354067953,1,31.7242,-5.9029,0.2034,7.7686,-0.0113,-0.0084,0.3567,0.25,0,1,1,7.018,5.412,36.67,37.51,0,0,1
354067968,1,31.8684,-5.7686,0.4575,8.1954,-0.0106,-0.0101,0.3269,0.2483,0,1,1,7.018,5.52,36.67,37.51,0,0,1
354067984,1,32.0093,-5.0752,0.5023,8.4701,-0.0109,-0.0106,0.3267,0.254,0,1,1,7.018,5.624,36.67,37.51,0,0,1
354068000,1,32.1436,-5.1031,0.477,8.6645,-0.0103,-0.0108,0.3122,0.2589,0,1,1,7.018,5.719,36.67,37.51,0,0,1
354068015,1,32.2689,-3.9802,0.2234,9.1641,-0.0094,-0.0104,0.2997,0.2573,0,1,1,7.018,5.816,36.67,37.51,0,0,1
354068031,1,32.381,-3.6015,-0.0647,8.621,-0.0083,-0.0095,0.2746,0.2478,0,1,1,7.018,5.907,36.67,37.51,0,0,1
354068046,1,32.5617,-3.3889,-0.5714,8.1035,-0.0062,-0.0063,0.2305,0.1943,0,1,1,7.018,5.992,36.67,37.51,0,0,1
354068062,1,32.6315,-2.9696,-0.844,7.3289,-0.0052,-0.005,0.1957,0.1623,0,1,1,7.018,6.072,36.66,37.51,0,0,1
354068078,1,32.6884,-1.9856,-1.0586,7.0288,-0.0043,-0.0039,0.147,0.1277,0,1,1,7.018,6.152,36.66,37.51,0,0,1
354068093,1,32.7307,-1.8528,-1.1295,6.275,-0.0031,-0.0025,0.0958,0.0871,0,1,1,7.018,6.225,36.66,37.51,0,0,1
354068109,1,32.7558,-1.8736,-1.1159,5.2391,-0.0017,-0.0012,0.0492,0.0465,0,1,1,7.018,6.292,36.66,37.51,0,0,1
354068125,1,32.7637,-1.5684,-0.9855,4.551,-0.0002,0.0002,0.0067,0.0081,0,1,1,7.018,6.354,36.66,37.51,0,0,1
354068140,1,32.7508,-1.4274,-0.682,3.8529,0.0013,0.0016,-0.0257,-0.0259,0,1,1,7.018,6.412,36.66,37.51,0,0,1
354068156,1,32.7226,-1.0029,-0.4634,2.2698,0.0022,0.0025,-0.0465,-0.04,0,1,1,7.018,6.466,36.66,37.51,0,0,1
354068171,1,32.6525,-1.2132,0.09,0.3849,0.0022,0.0023,-0.0539,-0.0563,0,1,1,7.018,6.514,36.66,37.51,0,0,1
354068187,1,32.6158,-0.95,0.2195,-0.3573,0.0022,0.0022,-0.0558,-0.06,0,1,1,7.018,6.559,36.66,37.51,0,0,1
354068203,1,32.5786,-0.6054,0.3362,-0.4238,0.0023,0.0021,-0.0567,-0.0625,0,1,1,7.018,6.602,36.66,37.51,0,0,1
354068218,1,32.5406,-1.1245,0.4574,-1.0648,0.0024,0.0022,-0.056,-0.063,0,1,1,7.018,6.638,36.66,37.51,0,0,1
354068234,1,32.5024,-0.8781,0.5268,-0.959,0.0025,0.0023,-0.0554,-0.0613,0,1,1,7.018,6.671,36.66,37.51,0,0,1
354068250,1,32.464,-0.3024,0.4624,-2.1056,0.0029,0.0031,-0.0547,-0.0577,0,1,1,7.018,6.704,36.66,37.51,0,0,1
354068265,1,32.4257,-0.2345,0.4333,-2.0523,0.0029,0.0037,-0.0552,-0.0501,0,1,1,7.018,6.734,36.66,37.51,0,0,1
354068281,1,32.3876,-0.4945,0.4872,-2.0994,0.0029,0.0039,-0.0536,-0.0455,0,1,1,7.018,6.761,36.66,37.51,0,0,1
354068296,1,32.3499,-0.4445,0.576,-2.0162,0.0033,0.0044,-0.0504,-0.043,0,1,1,7.018,6.784,36.66,37.51,0,0,1
354068312,1,32.2771,-0.2229,0.6823,-2.3074,0.0024,0.0043,-0.054,-0.0418,0,1,1,7.018,6.807,36.66,37.51,0,0,1
354068328,1,32.2415,-0.2347,0.6459,-2.4795,0.0022,0.0039,-0.0556,-0.0479,0,1,1,7.018,6.827,36.66,37.51,0,0,1
354068343,1,32.2048,0.0372,0.5464,-2.031,0.0023,0.0035,-0.0606,-0.0493,0,1,1,7.018,6.846,36.66,37.51,0,0,1
354068359,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.863,36.66,37.51,0,0,1
354068375,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.878,36.66,37.51,0,0,1
354068390,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.892,36.66,37.51,0,0,1
354068437,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.904,36.66,37.51,0,0,1
354068468,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.915,36.66,37.51,0,0,1
354068484,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.926,36.66,37.51,0,0,1
354068500,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.935,36.66,37.51,0,0,1
354068531,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.943,36.66,37.51,0,0,1
354068546,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.95,36.66,37.51,0,0,1
354068562,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.957,36.66,37.51,0,0,1
354068578,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.963,36.66,37.51,0,0,1
354068593,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.968,36.66,37.51,0,0,1
354068609,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.973,36.66,37.51,0,0,1
354068625,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.978,36.66,37.51,0,0,1
354068640,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.982,36.66,37.51,0,0,1
354068656,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.985,36.66,37.51,0,0,1
354068671,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.989,36.66,37.51,0,0,1
354068687,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.991,36.66,37.51,0,0,1
354068703,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.994,36.66,37.51,0,0,1
354068718,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.996,36.66,37.51,0,0,1
354068734,0,0,0,0,0,0,0,0,0,0,1,1,7.018,6.999,36.66,37.51,0,0,1
354068750,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.001,36.66,37.51,0,0,1
354068765,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.002,36.66,37.51,0,0,1
354068781,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.004,36.66,37.51,0,0,1
354068796,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.005,36.66,37.51,0,0,1
354068812,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.006,36.66,37.51,0,0,1
354068828,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.008,36.66,37.51,0,0,1
354068843,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.009,36.66,37.51,0,0,1
354068859,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.01,36.66,37.51,0,0,1
354068875,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.01,36.66,37.51,0,0,1
354068890,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.011,36.66,37.51,0,0,1
354068906,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.012,36.66,37.51,0,0,1
354068921,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.012,36.66,37.51,0,0,1
354068937,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.013,36.66,37.51,0,0,1
354068953,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.013,36.66,37.51,0,0,1
354068968,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.014,36.65,37.51,0,0,1
354068984,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.014,36.65,37.51,0,0,1
354069000,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.015,36.65,37.51,0,0,1
354069015,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.015,36.65,37.51,0,0,1
354069031,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.015,36.65,37.51,0,0,1
354069046,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.016,36.65,37.51,0,0,1
354069062,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.016,36.65,37.51,0,0,1
354069078,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.016,36.65,37.51,0,0,1
354069093,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.016,36.65,37.51,0,0,1
354069109,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.016,36.65,37.51,0,0,1
354069125,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069140,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069156,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069171,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069187,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069203,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069218,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069234,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069250,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069265,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.017,36.65,37.51,0,0,1
354069281,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069296,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069312,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069328,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069343,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069359,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069375,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069390,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069406,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069421,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069437,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069453,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069468,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069484,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069500,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069515,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069531,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069546,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069562,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069578,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069593,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069609,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069625,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069640,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069656,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069671,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069687,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069703,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069718,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069734,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069750,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069765,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069781,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.65,37.51,0,0,1
354069796,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069812,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069828,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069843,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069859,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069875,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069890,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069906,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069921,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069937,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069953,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069968,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354069984,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354070000,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354070015,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354070031,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354070046,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354070062,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
354070078,0,0,0,0,0,0,0,0,0,0,1,1,7.018,7.018,36.64,37.51,0,0,1
